FIPS,name,state,population,lat,lon,area_sqmi
18095,Madison County,Indiana,135088,40.166203,-85.722454,451.921
18097,Marion County,Indiana,992196,39.782976,-86.135794,395.996
18099,Marshall County,Indiana,46599,41.325003,-86.269036,443.618
18101,Martin County,Indiana,9856,38.705322,-86.801847,335.761
18103,Miami County,Indiana,34487,40.772805,-86.044244,373.842
18105,Monroe County,Indiana,143345,39.160729,-86.52331,394.523
18107,Montgomery County,Indiana,38954,40.040296,-86.892715,504.627
18109,Morgan County,Indiana,74967,39.482646,-86.447457,403.84
18111,Newton County,Indiana,14188,40.962399,-87.402172,401.755
18113,Noble County,Indiana,47937,41.404679,-85.417271,410.843
18115,Ohio County,Indiana,5994,38.940527,-84.964299,86.15
18117,Orange County,Indiana,19834,38.547381,-86.489257,398.379
18119,Owen County,Indiana,21886,39.317339,-86.838845,385.295
18121,Parke County,Indiana,16642,39.77425,-87.19695,444.725
18123,Perry County,Indiana,19389,38.081436,-86.62654,381.74
18125,Pike County,Indiana,12003,38.397961,-87.232547,334.351
18127,Porter County,Indiana,176049,41.509914,-87.071313,418.113
18129,Posey County,Indiana,24988,38.027614,-87.868653,409.385
18131,Pulaski County,Indiana,12463,41.045272,-86.692538,433.678
18133,Putnam County,Indiana,37876,39.665548,-86.853373,480.536
18135,Randolph County,Indiana,24438,40.164079,-85.00579,452.379
18137,Ripley County,Indiana,29434,39.100226,-85.260494,446.432
18139,Rush County,Indiana,16767,39.622365,-85.466536,408.137
18141,St. Joseph County,Indiana,272861,41.617723,-86.288048,457.781
18143,Scott County,Indiana,25053,38.679431,-85.751898,190.403
18145,Shelby County,Indiana,45882,39.524135,-85.792174,411.136
18147,Spencer County,Indiana,20061,38.009697,-87.010375,396.888
18149,Starke County,Indiana,23425,41.284478,-86.644636,309.144
18151,Steuben County,Indiana,34799,41.643467,-85.002405,308.79
18153,Sullivan County,Indiana,20831,39.089225,-87.415843,447.196
18155,Switzerland County,Indiana,10037,38.825854,-85.029681,220.668
18157,Tippecanoe County,Indiana,190456,40.389133,-86.893554,498.896
18159,Tipton County,Indiana,15319,40.310229,-86.056207,260.541
18161,Union County,Indiana,6863,39.623094,-84.925145,161.191
18163,Vanderburgh County,Indiana,181995,38.02007,-87.586166,233.402
18165,Vermillion County,Indiana,15488,39.854045,-87.462071,256.894
18167,Vigo County,Indiana,106512,39.430874,-87.390989,403.631
18169,Wabash County,Indiana,30713,40.843747,-85.795192,412.539
18171,Warren County,Indiana,8474,40.352498,-87.375163,364.685
18173,Warrick County,Indiana,66803,38.097728,-87.272049,384.63
18175,Washington County,Indiana,28383,38.600992,-86.105496,513.689
18177,Wayne County,Indiana,66169,39.863091,-85.006735,401.755
18179,Wells County,Indiana,28883,40.735547,-85.213349,368.087
18181,White County,Indiana,25164,40.75095,-86.864293,505.181
18183,Whitley County,Indiana,35046,41.136426,-85.501892,335.622
19001,Adair County,Iowa,7403,41.328528,-94.478164,569.271
19003,Adams County,Iowa,3617,41.021656,-94.696906,423.433
19005,Allamakee County,Iowa,14238,43.274964,-91.382751,639.071
19007,Appanoose County,Iowa,12077,40.744249,-92.873062,497.299
19009,Audubon County,Iowa,5509,41.679178,-94.904312,442.96
19011,Benton County,Iowa,26004,42.092547,-92.05763,716.102
19013,Black Hawk County,Iowa,131532,42.471132,-92.3076,565.773
19015,Boone County,Iowa,26799,42.03862,-93.939383,570.461
19017,Bremer County,Iowa,25296,42.780895,-92.327356,435.479
19019,Buchanan County,Iowa,20883,42.470328,-91.838666,571.084
19021,Buena Vista County,Iowa,20449,42.741522,-95.141432,574.899
19023,Butler County,Iowa,14049,42.734757,-92.780153,580.138
19025,Calhoun County,Iowa,9562,42.386061,-94.643602,569.846
19027,Carroll County,Iowa,20303,42.039502,-94.86765,569.453
19029,Cass County,Iowa,12960,41.333823,-94.933301,564.258
19031,Cedar County,Iowa,18359,41.77236,-91.132611,579.462
19033,Cerro Gordo County,Iowa,42372,43.074975,-93.250965,568.302
19035,Cherokee County,Iowa,11369,42.742737,-95.633262,576.907
19037,Chickasaw County,Iowa,11663,43.059741,-92.31721,504.324
19039,Clarke County,Iowa,9574,41.029726,-93.785259,431.111
19041,Clay County,Iowa,16202,43.081224,-95.149875,567.238
19043,Clayton County,Iowa,16845,42.840985,-91.323576,778.464
19045,Clinton County,Iowa,46002,41.898073,-90.534243,694.959
19047,Crawford County,Iowa,16237,42.043119,-95.38909,714.198
19049,Dallas County,Iowa,118457,41.68532,-94.040706,588.23
19051,Davis County,Iowa,9230,40.748089,-92.410345,502.188
19053,Decatur County,Iowa,7655,40.736379,-93.78458,531.883
19055,Delaware County,Iowa,17674,42.473014,-91.366767,577.685
19057,Des Moines County,Iowa,38077,40.915339,-91.186925,416.129
19059,Dickinson County,Iowa,18077,43.389611,-95.196057,380.532
19061,Dubuque County,Iowa,99381,42.463481,-90.878771,608.299
19063,Emmet County,Iowa,9107,43.377984,-94.66937,395.89
19065,Fayette County,Iowa,19047,42.864122,-91.840376,730.817
19067,Floyd County,Iowa,14901,43.052741,-92.787367,500.571
19069,Franklin County,Iowa,9868,42.736545,-93.271415,581.972
19071,Fremont County,Iowa,6522,40.74259,-95.599182,511.168
19073,Greene County,Iowa,8658,42.042513,-94.388727,569.558
19075,Grundy County,Iowa,12361,42.403339,-92.790244,501.855
19077,Guthrie County,Iowa,10782,41.683573,-94.501272,590.614
19079,Hamilton County,Iowa,14944,42.390789,-93.70913,576.731
19081,Hancock County,Iowa,10528,43.075411,-93.743697,571.005
19083,Hardin County,Iowa,16455,42.390208,-93.241669,569.307
19085,Harrison County,Iowa,14623,41.688584,-95.827149,696.874
19087,Henry County,Iowa,19349,40.984802,-91.547259,434.288
19089,Howard County,Iowa,9415,43.365312,-92.321908,473.247
19091,Humboldt County,Iowa,9409,42.782221,-94.202775,434.372
19093,Ida County,Iowa,6777,42.39186,-95.507421,431.513
19095,Iowa County,Iowa,16504,41.683918,-92.059123,586.455
19097,Jackson County,Iowa,19288,42.164226,-90.574582,636.047
19099,Jasper County,Iowa,38153,41.685551,-93.054147,730.428
19101,Jefferson County,Iowa,15291,41.006376,-91.966628,435.524
19103,Johnson County,Iowa,160044,41.670668,-91.590529,612.997
19105,Jones County,Iowa,21253,42.125117,-91.116914,575.618
19107,Keokuk County,Iowa,9797,41.331182,-92.167721,579.175
19109,Kossuth County,Iowa,14322,43.212336,-94.213971,972.735
19111,Lee County,Iowa,32306,40.647588,-91.477157,517.55
19113,Linn County,Iowa,232028,42.077951,-91.597674,717.013
19115,Louisa County,Iowa,10416,41.218211,-91.256994,401.777
19117,Lucas County,Iowa,8847,41.033321,-93.331462,430.681
19119,Lyon County,Iowa,12354,43.38358,-96.207201,587.609
19121,Madison County,Iowa,17270,41.330622,-94.015184,561.006
19123,Mahaska County,Iowa,21880,41.330797,-92.636366,570.851
19125,Marion County,Iowa,34192,41.331433,-93.093868,554.49
19127,Marshall County,Iowa,39890,42.0417,-92.981403,572.503
19129,Mills County,Iowa,14793,41.033703,-95.619101,437.431
19131,Mitchell County,Iowa,10650,43.348564,-92.784466,469.256
19133,Monona County,Iowa,8539,42.049432,-95.956566,694.072
19135,Monroe County,Iowa,7406,41.028847,-92.869642,433.708
19137,Montgomery County,Iowa,10002,41.021735,-95.15779,424.097
19139,Muscatine County,Iowa,41853,41.483776,-91.118699,437.44
19141,O'Brien County,Iowa,14220,43.083746,-95.625624,573.035
19143,Osceola County,Iowa,5980,43.378542,-95.633788,398.687
19145,Page County,Iowa,14856,40.739097,-95.144301,534.944
19147,Palo Alto County,Iowa,8899,43.075337,-94.669055,563.864
19149,Plymouth County,Iowa,25697,42.737615,-96.215973,862.828
19151,Pocahontas County,Iowa,6819,42.734033,-94.678279,577.241
19153,Polk County,Iowa,516546,41.684816,-93.568971,572.72
19155,Pottawattamie County,Iowa,92996,41.340184,-95.544905,951.284
19157,Poweshiek County,Iowa,18368,41.684642,-92.522934,584.932
19159,Ringgold County,Iowa,4642,40.735334,-94.244251,535.494
19161,Sac County,Iowa,9525,42.387526,-95.105224,575.022
19163,Scott County,Iowa,175259,41.642079,-90.622289,458.101
19165,Shelby County,Iowa,11689,41.679014,-95.308917,590.776
19167,Sioux County,Iowa,36774,43.082618,-96.17798,767.911
19169,Story County,Iowa,101291,42.037538,-93.466093,572.545
19171,Tama County,Iowa,16796,42.074848,-92.529411,721.011
19173,Taylor County,Iowa,5835,40.737949,-94.697108,531.902
19175,Union County,Iowa,11829,41.02855,-94.245091,423.645
19177,Van Buren County,Iowa,7131,40.754117,-91.952943,484.792
19179,Wapello County,Iowa,35210,41.031275,-92.409466,431.848
19181,Warren County,Iowa,57331,41.332446,-93.568751,569.658
19183,Washington County,Iowa,22667,41.329401,-91.725052,568.828
19185,Wayne County,Iowa,6738,40.739983,-93.332613,525.469
19187,Webster County,Iowa,36838,42.433579,-94.175831,715.704
19189,Winnebago County,Iowa,10251,43.378124,-93.743488,400.489
19191,Winneshiek County,Iowa,19733,43.292989,-91.850788,689.844
19193,Woodbury County,Iowa,106649,42.39322,-96.053296,872.896
19195,Worth County,Iowa,7338,43.373491,-93.248533,400.123
19197,Wright County,Iowa,12801,42.733007,-93.734735,580.412
20001,Allen County,Kansas,12302,37.884228,-95.300945,500.298
20003,Anderson County,Kansas,8018,38.215114,-95.292046,579.641
20005,Atchison County,Kansas,16172,39.532544,-95.313397,431.174
20007,Barber County,Kansas,4083,37.222906,-98.685052,1134.075
20009,Barton County,Kansas,24790,38.481239,-98.767837,895.257
20011,Bourbon County,Kansas,14319,37.8561,-94.850928,635.461
20013,Brown County,Kansas,9104,39.825931,-95.569905,570.871
20015,Butler County,Kansas,69484,37.773649,-96.83884,1429.716
20017,Chase County,Kansas,2572,38.299475,-96.594029,773.053
20019,Chautauqua County,Kansas,3321,37.154259,-96.245396,638.881
20021,Cherokee County,Kansas,19105,37.169392,-94.845698,587.567
20023,Cheyenne County,Kansas,2604,39.789901,-101.727317,1019.89
20025,Clark County,Kansas,1900,37.233831,-99.813869,974.638
20027,Clay County,Kansas,7990,39.344964,-97.168853,645.298
20029,Cloud County,Kansas,8833,39.487329,-97.64139,715.342
20031,Coffey County,Kansas,8467,38.23645,-95.729137,626.885
20033,Comanche County,Kansas,1673,37.181442,-99.251293,788.298
20035,Cowley County,Kansas,34382,37.234507,-96.837247,1125.738
20037,Crawford County,Kansas,39008,37.505821,-94.853897,589.771
20039,Decatur County,Kansas,2716,39.783542,-100.459708,893.517
20041,Dickinson County,Kansas,18637,38.867735,-97.157943,847.068
20043,Doniphan County,Kansas,7594,39.788502,-95.147225,393.475
20045,Douglas County,Kansas,120920,38.896417,-95.290947,455.765
20047,Edwards County,Kansas,2640,37.883595,-99.304746,621.894
20049,Elk County,Kansas,2458,37.456026,-96.244642,644.264
20051,Ellis County,Kansas,29075,38.914597,-99.317313,899.934
20053,Ellsworth County,Kansas,6257,38.700845,-98.205355,715.575
20055,Finney County,Kansas,37505,38.049808,-100.739967,1301.997
20057,Ford County,Kansas,33993,37.68851,-99.884743,1098.271
20059,Franklin County,Kansas,26299,38.558019,-95.278962,571.772
20061,Geary County,Kansas,36338,39.002139,-96.7681,384.652
20063,Gove County,Kansas,2631,38.917239,-100.48736,1071.666
20065,Graham County,Kansas,2371,39.354972,-99.879894,898.527
20067,Grant County,Kansas,7028,37.547539,-101.299362,574.808
20069,Gray County,Kansas,5652,37.744513,-100.451715,868.867
20071,Greeley County,Kansas,1182,38.480404,-101.80597,778.404
20073,Greenwood County,Kansas,5826,37.879347,-96.241732,1143.304
20075,Hamilton County,Kansas,2500,37.995244,-101.793689,996.514
20077,Harper County,Kansas,5370,37.188184,-98.06659,801.274
20079,Harvey County,Kansas,33580,38.050144,-97.436706,539.756
20081,Haskell County,Kansas,3599,37.554979,-100.879952,577.521
20083,Hodgeman County,Kansas,1619,38.087493,-99.898407,859.992
20085,Jackson County,Kansas,13438,39.411096,-95.794492,656.219
20087,Jefferson County,Kansas,18296,39.239644,-95.375314,532.626
20089,Jewell County,Kansas,2830,39.777005,-98.222619,909.971
20091,Johnson County,Kansas,636906,38.883907,-94.82233,473.629
20093,Kearny County,Kansas,3888,37.994461,-101.308136,870.543
20095,Kingman County,Kansas,7029,37.552951,-98.144529,863.419
20097,Kiowa County,Kansas,2432,37.561231,-99.286538,722.64
20099,Labette County,Kansas,19685,37.191468,-95.297473,645.393
20101,Lane County,Kansas,1508,38.481286,-100.466185,717.409
20103,Leavenworth County,Kansas,84590,39.189511,-95.038977,463.409
20105,Lincoln County,Kansas,2861,39.047228,-98.214381,719.4
20107,Linn County,Kansas,9950,38.216549,-94.844932,594.081
20109,Logan County,Kansas,2661,38.91327,-101.157402,1072.993
20111,Lyon County,Kansas,32266,38.455403,-96.161641,847.477
20113,McPherson County,Kansas,30064,38.395812,-97.647489,898.285
20115,Marion County,Kansas,11634,38.359647,-97.102771,944.299
20117,Marshall County,Kansas,9852,39.782709,-96.521243,900.178
20119,Meade County,Kansas,3852,37.243886,-100.360094,978.083
20121,Miami County,Kansas,36240,38.566772,-94.832963,575.88
20123,Mitchell County,Kansas,5590,39.393026,-98.207362,701.792
20125,Montgomery County,Kansas,30177,37.189537,-95.742403,643.594
20127,Morris County,Kansas,5348,38.688204,-96.651448,695.343
20129,Morton County,Kansas,2470,37.185249,-101.809516,729.731
20131,Nemaha County,Kansas,10054,39.791043,-96.005381,717.427
20133,Neosho County,Kansas,15637,37.564283,-95.315682,571.481
20135,Ness County,Kansas,2617,38.480437,-99.908745,1074.739
20137,Norton County,Kansas,5288,39.783867,-99.899235,878.044
20139,Osage County,Kansas,15693,38.650215,-95.708255,705.506
20141,Osborne County,Kansas,3285,39.348261,-98.767942,892.516
20143,Ottawa County,Kansas,5744,39.137963,-97.654802,720.73
20145,Pawnee County,Kansas,5991,38.181477,-99.234772,754.263
20147,Phillips County,Kansas,4728,39.784506,-99.34215,885.871
20149,Pottawatomie County,Kansas,27186,39.382187,-96.337113,840.735
20151,Pratt County,Kansas,9117,37.647594,-98.74012,735.039
20153,Rawlins County,Kansas,2431,39.786198,-101.076738,1069.416
20155,Reno County,Kansas,61539,37.948185,-98.078346,1255.307
20157,Republic County,Kansas,4640,39.828906,-97.650883,717.377
20159,Rice County,Kansas,9266,38.347178,-98.201415,726.235
20161,Riley County,Kansas,72598,39.29121,-96.727488,609.66
20163,Rooks County,Kansas,4646,39.346006,-99.324492,890.527
20165,Rush County,Kansas,2845,38.523596,-99.309184,717.763
20167,Russell County,Kansas,6581,38.91604,-98.770949,886.26
20169,Saline County,Kansas,53377,38.791804,-97.651478,720.242
20171,Scott County,Kansas,4815,38.481877,-100.90636,717.585
20173,Sedgwick County,Kansas,538433,37.681045,-97.461054,997.001
20175,Seward County,Kansas,21073,37.18096,-100.855257,639.653
20177,Shawnee County,Kansas,178607,39.041805,-95.755664,544.012
20179,Sheridan County,Kansas,2427,39.350547,-100.441228,895.957
20181,Sherman County,Kansas,5763,39.351352,-101.719859,1056.064
20183,Smith County,Kansas,3566,39.78466,-98.785429,895.464
20185,Stafford County,Kansas,4005,38.03563,-98.719889,792.046
20187,Stanton County,Kansas,1986,37.565932,-101.789383,680.352
20189,Stevens County,Kansas,4984,37.2017,-101.317268,727.428
20191,Sumner County,Kansas,22312,37.236662,-97.493352,1181.668
20193,Thomas County,Kansas,7725,39.357713,-101.083386,1074.687
20195,Trego County,Kansas,2740,38.921302,-99.865423,889.474
20197,Wabaunsee County,Kansas,7018,38.955154,-96.201262,794.336
20199,Wallace County,Kansas,1441,38.926626,-101.771103,913.652
20201,Washington County,Kansas,5533,39.776715,-97.09561,894.759
20203,Wichita County,Kansas,2031,38.481922,-101.347434,718.566
20205,Wilson County,Kansas,8299,37.558515,-95.745175,570.423
20207,Woodson County,Kansas,3118,37.888193,-95.758469,497.819
20209,Wyandotte County,Kansas,170597,39.115384,-94.763087,151.638
21001,Adair County,Kentucky,19423,37.105559,-85.28138,405.292
21003,Allen County,Kentucky,22536,36.75077,-86.192458,343.724
21005,Anderson County,Kentucky,25225,38.005396,-84.986417,202.26
21007,Ballard County,Kentucky,7594,37.051323,-89.010367,247.095
21009,Barren County,Kentucky,45641,36.962805,-85.932108,487.365
21011,Bath County,Kentucky,13176,38.152249,-83.737641,277.992
21013,Bell County,Kentucky,22829,36.728928,-83.680718,358.999
21015,Boone County,Kentucky,145316,38.9589,-84.736371,246.273
21017,Bourbon County,Kentucky,20243,38.202562,-84.20986,289.75
21019,Boyd County,Kentucky,47751,38.360003,-82.681406,159.866
21021,Boyle County,Kentucky,31632,37.618104,-84.868352,180.336
21023,Bracken County,Kentucky,8511,38.680365,-84.115235,202.665
21025,Breathitt County,Kentucky,12558,37.517807,-83.317158,492.422
21027,Breckinridge County,Kentucky,21503,37.777988,-86.432919,569.725
21029,Bullitt County,Kentucky,86454,37.969945,-85.702635,297.088
21031,Butler County,Kentucky,12520,37.207013,-86.682471,426.112
21033,Caldwell County,Kentucky,12609,37.148642,-87.870509,344.835
21035,Calloway County,Kentucky,39421,36.620978,-88.274086,384.863
21037,Campbell County,Kentucky,95441,38.946981,-84.379583,151.32
21039,Carlisle County,Kentucky,4747,36.85718,-88.976614,189.463
21041,Carroll County,Kentucky,11141,38.668394,-85.124024,128.7
21043,Carter County,Kentucky,26149,38.314094,-83.038988,409.497
21045,Casey County,Kentucky,16205,37.321962,-84.92822,444.258
21047,Christian County,Kentucky,70115,36.892059,-87.492986,717.794
21049,Clark County,Kentucky,37888,37.970314,-84.145115,252.482
21051,Clay County,Kentucky,19465,37.164273,-83.715454,469.296
21053,Clinton County,Kentucky,9139,36.727258,-85.136098,197.063
21055,Crittenden County,Kentucky,8807,37.358149,-88.10501,359.566
21057,Cumberland County,Kentucky,5992,36.782372,-85.388484,305.147
21059,Daviess County,Kentucky,104898,37.731671,-87.087139,458.398
21061,Edmonson County,Kentucky,12749,37.227514,-86.218015,302.806
21063,Elliott County,Kentucky,7265,38.116883,-83.096116,234.321
21065,Estill County,Kentucky,13962,37.692449,-83.963983,253.081
21067,Fayette County,Kentucky,329751,38.040678,-84.458272,283.854
21069,Fleming County,Kentucky,15787,38.367848,-83.699205,348.672
21071,Floyd County,Kentucky,34401,37.552456,-82.739724,393.301
21073,Franklin County,Kentucky,52649,38.234919,-84.868786,207.912
21075,Fulton County,Kentucky,6218,36.552511,-89.187659,205.932
21077,Gallatin County,Kentucky,8840,38.755663,-84.865143,98.282
21079,Garrard County,Kentucky,18207,37.630162,-84.545856,229.925
21081,Grant County,Kentucky,26181,38.649167,-84.625924,257.976
21083,Graves County,Kentucky,37050,36.723344,-88.649897,551.757
21085,Grayson County,Kentucky,27406,37.458577,-86.344011,499.536
21087,Green County,Kentucky,11644,37.278065,-85.537925,285.963
21089,Greenup County,Kentucky,35213,38.563562,-82.93382,344.455
21091,Hancock County,Kentucky,9050,37.843325,-86.792761,187.675
21093,Hardin County,Kentucky,113482,37.695836,-85.963183,623.909
21095,Harlan County,Kentucky,24725,36.859223,-83.221497,465.83
21097,Harrison County,Kentucky,19627,38.444578,-84.334131,306.458
21099,Hart County,Kentucky,20117,37.305827,-85.878443,412.67
21101,Henderson County,Kentucky,44255,37.792542,-87.572577,436.361
21103,Henry County,Kentucky,16447,38.451383,-85.119647,286.251
21105,Hickman County,Kentucky,4372,36.675896,-88.972084,242.331
21107,Hopkins County,Kentucky,45127,37.31107,-87.542196,542.325
21109,Jackson County,Kentucky,13325,37.403458,-84.020576,345.227
21111,Jefferson County,Kentucky,795222,38.189532,-85.657624,380.84
21113,Jessamine County,Kentucky,57147,37.873291,-84.58396,172.113
21115,Johnson County,Kentucky,22051,37.847756,-82.830121,261.966
21117,Kenton County,Kentucky,175779,38.930503,-84.533438,160.375
21119,Knott County,Kentucky,13321,37.354368,-82.952546,351.524
21121,Knox County,Kentucky,29532,36.8885,-83.855551,386.33
21123,Larue County,Kentucky,15184,37.544462,-85.696841,261.065
21125,Laurel County,Kentucky,63746,37.113268,-84.119395,433.704
21127,Lawrence County,Kentucky,15765,38.074453,-82.73829,415.598
21129,Lee County,Kentucky,7297,37.608116,-83.719248,208.821
21131,Leslie County,Kentucky,9627,37.087846,-83.388617,400.878
21133,Letcher County,Kentucky,19952,37.118536,-82.861251,337.934
21135,Lewis County,Kentucky,12901,38.535047,-83.370143,482.858
21137,Lincoln County,Kentucky,25353,37.457174,-84.658335,332.904
21139,Livingston County,Kentucky,8863,37.209517,-88.363426,312.961
21141,Logan County,Kentucky,28669,36.859607,-86.881288,552.222
21143,Lyon County,Kentucky,9123,37.023976,-88.083391,213.785
21145,McCracken County,Kentucky,67553,37.054111,-88.712454,248.796
21147,McCreary County,Kentucky,17124,36.731136,-84.491052,426.709
21149,McLean County,Kentucky,9064,37.526707,-87.265597,252.525
21151,Madison County,Kentucky,101696,37.725511,-84.278362,437.94
21153,Magoffin County,Kentucky,11110,37.698983,-83.069721,308.443
21155,Marion County,Kentucky,20115,37.552604,-85.268959,343.551
21157,Marshall County,Kentucky,31659,36.882017,-88.332752,302.126
21159,Martin County,Kentucky,10697,37.796774,-82.506623,229.644
21161,Mason County,Kentucky,16936,38.594137,-83.828125,240.127
21163,Meade County,Kentucky,30699,37.967476,-86.200863,305.465
21165,Menifee County,Kentucky,6430,37.935485,-83.589355,203.538
21167,Mercer County,Kentucky,23733,37.812085,-84.879695,249.383
21169,Metcalfe County,Kentucky,10583,36.99243,-85.633456,289.651
21171,Monroe County,Kentucky,11191,36.714077,-85.713508,329.475
21173,Montgomery County,Kentucky,28822,38.038109,-83.912416,197.377
21175,Morgan County,Kentucky,14415,37.92294,-83.258944,381.104
21177,Muhlenberg County,Kentucky,30634,37.213816,-87.134092,467.281
21179,Nelson County,Kentucky,49036,37.80312,-85.465931,418.686
21181,Nicholas County,Kentucky,7949,38.338031,-84.026223,195.306
21183,Ohio County,Kentucky,23934,37.477859,-86.844871,587.096
21185,Oldham County,Kentucky,70986,38.400127,-85.45615,187.294
21187,Owen County,Kentucky,11601,38.499395,-84.84159,350.487
21189,Owsley County,Kentucky,3932,37.423622,-83.691637,197.402
21191,Pendleton County,Kentucky,14800,38.696284,-84.351943,277.148
21193,Perry County,Kentucky,26555,37.241282,-83.217772,339.724
21195,Pike County,Kentucky,54721,37.486031,-82.410912,786.222
21197,Powell County,Kentucky,12812,37.809567,-83.831235,178.962
21199,Pulaski County,Kentucky,67384,37.107428,-84.576969,658.106
21201,Robertson County,Kentucky,2325,38.513473,-84.06423,99.591
21203,Rockcastle County,Kentucky,16148,37.36105,-84.314368,316.567
21205,Rowan County,Kentucky,24476,38.204266,-83.428079,279.881
21207,Russell County,Kentucky,18608,36.990587,-85.05495,253.26
21209,Scott County,Kentucky,62262,38.28571,-84.57834,282.194
21211,Shelby County,Kentucky,51243,38.239011,-85.228247,379.795
21213,Simpson County,Kentucky,20788,36.740929,-86.581787,234.185
21215,Spencer County,Kentucky,20998,38.025313,-85.317312,186.671
21217,Taylor County,Kentucky,26763,37.36621,-85.328059,266.418
21219,Todd County,Kentucky,12972,36.840338,-87.183642,374.518
21221,Trigg County,Kentucky,14512,36.807681,-87.858652,441.433
21223,Trimble County,Kentucky,8701,38.62004,-85.351208,147.771
21225,Union County,Kentucky,12839,37.658029,-87.95165,342.878
21227,Warren County,Kentucky,149375,36.995634,-86.423579,541.744
21229,Washington County,Kentucky,12368,37.754209,-85.175416,297.286
21231,Wayne County,Kentucky,19597,36.800772,-84.82659,458.043
21233,Webster County,Kentucky,12929,37.520375,-87.685206,332.027
21235,Whitley County,Kentucky,37297,36.758024,-84.144648,437.921
21237,Wolfe County,Kentucky,6298,37.743893,-83.49511,222.159
21239,Woodford County,Kentucky,27883,38.043103,-84.748855,189.573
22001,Acadia Parish,Louisiana,57032,30.291497,-92.411037,655.244
22003,Allen Parish,Louisiana,22672,30.652744,-92.819605,762.085
22005,Ascension Parish,Louisiana,135105,30.206444,-90.912502,290.003
22007,Assumption Parish,Louisiana,19720,29.9033,-91.065219,344.018
22009,Avoyelles Parish,Louisiana,37941,31.088503,-91.983275,831.363
22011,Beauregard Parish,Louisiana,36673,30.645018,-93.340253,1157.478
22013,Bienville Parish,Louisiana,12269,32.340952,-93.041151,811.327
22015,Bossier Parish,Louisiana,131867,32.698481,-93.626561,839.621
22017,Caddo Parish,Louisiana,224226,32.580106,-93.88497,879.535
22019,Calcasieu Parish,Louisiana,208466,30.229559,-93.358015,1064.189
22021,Caldwell Parish,Louisiana,9344,32.101219,-92.114231,529.77
22023,Cameron Parish,Louisiana,4718,29.871812,-93.164948,1284.639
22025,Catahoula Parish,Louisiana,8223,31.666517,-91.846703,709.252
22027,Claiborne Parish,Louisiana,13354,32.82716,-92.989728,754.794
22029,Concordia Parish,Louisiana,17836,31.469805,-91.626315,695.706
22031,De Soto Parish,Louisiana,27381,32.059248,-93.740797,876.45
22033,East Baton Rouge Parish,Louisiana,456180,30.54393,-91.093131,455.493
22035,East Carroll Parish,Louisiana,6760,32.73017,-91.234141,421.231
22037,East Feliciana Parish,Louisiana,18911,30.839784,-91.043434,453.293
22039,Evangeline Parish,Louisiana,31980,30.720693,-92.404086,662.431
22041,Franklin Parish,Louisiana,19002,32.139076,-91.672371,624.298
22043,Grant Parish,Louisiana,22075,31.597787,-92.561716,643.75
22045,Iberia Parish,Louisiana,66846,29.606013,-91.842706,574.74
22047,Iberville Parish,Louisiana,29579,30.270658,-91.36587,617.275
22049,Jackson Parish,Louisiana,15834,32.30429,-92.5617,569.655
22051,Jefferson Parish,Louisiana,431398,29.5033,-90.036231,300.864
22053,Jefferson Davis Parish,Louisiana,31471,30.269529,-92.816221,651.52
22055,Lafayette Parish,Louisiana,257949,30.206507,-92.06417,268.833
22057,Lafourche Parish,Louisiana,95505,29.491992,-90.394849,1069.696
22059,LaSalle Parish,Louisiana,15154,31.680083,-92.161596,624.854
22061,Lincoln Parish,Louisiana,48360,32.601823,-92.662303,471.636
22063,Livingston Parish,Louisiana,155036,30.440419,-90.727474,648.14
22065,Madison Parish,Louisiana,8844,32.346878,-91.231932,623.885
22067,Morehouse Parish,Louisiana,23705,32.820008,-91.800399,794.95
22069,Natchitoches Parish,Louisiana,36089,31.732509,-93.082546,1253.008
22071,Orleans Parish,Louisiana,362154,30.05342,-89.934502,169.578
22073,Ouachita Parish,Louisiana,158542,32.480932,-92.151581,610.145
22075,Plaquemines Parish,Louisiana,22256,29.282447,-89.576068,780.595
22077,Pointe Coupee Parish,Louisiana,19520,30.708319,-91.604621,555.495
22079,Rapides Parish,Louisiana,125877,31.193204,-92.535953,1324.08
22081,Red River Parish,Louisiana,7165,32.101213,-93.34905,388.98
22083,Richland Parish,Louisiana,19582,32.413158,-91.748353,555.613
22085,Sabine Parish,Louisiana,21834,31.560402,-93.559579,866.631
22087,St. Bernard Parish,Louisiana,45642,29.91811,-89.263494,377.528
22089,St. Charles Parish,Louisiana,50586,29.905722,-90.357855,277.742
22091,St. Helena Parish,Louisiana,10758,30.822539,-90.708307,408.527
22093,St. James Parish,Louisiana,18938,30.024777,-90.793956,237.861
22095,St. John the Baptist Parish,Louisiana,39875,30.144068,-90.49096,214.474
22097,St. Landry Parish,Louisiana,80765,30.583441,-91.989274,923.378
22099,St. Martin Parish,Louisiana,51106,30.121433,-91.611481,737.549
22101,St. Mary Parish,Louisiana,46552,29.629349,-91.463804,558.528
22103,St. Tammany Parish,Louisiana,279108,30.410022,-89.951962,845.308
22105,Tangipahoa Parish,Louisiana,141346,30.621348,-90.40649,791.18
22107,Tensas Parish,Louisiana,3700,32.001489,-91.342576,603.302
22109,Terrebonne Parish,Louisiana,104163,29.33413,-90.843674,1229.885
22111,Union Parish,Louisiana,20561,32.829349,-92.37565,876.913
22113,Vermilion Parish,Louisiana,57671,29.806638,-92.321394,1172.061
